INFO:root:Batch 0, Loss: 9.879535675048828
INFO:root:Batch 166, Loss: 6.595075607299805
INFO:root:Batch 167, Loss: 6.87107515335083
INFO:root:Batch 168, Loss: 7.0245747566223145
INFO:root:Batch 169, Loss: 7.397061824798584
INFO:root:Batch 170, Loss: 7.048787593841553
INFO:root:Batch 171, Loss: 6.977107524871826
INFO:root:Batch 172, Loss: 6.898693561553955
INFO:root:Batch 173, Loss: 7.241158485412598
INFO:root:Batch 174, Loss: 6.595683574676514
INFO:root:Batch 175, Loss: 7.276519298553467
INFO:root:Batch 176, Loss: 7.099660873413086
INFO:root:Batch 177, Loss: 7.201353073120117
INFO:root:Batch 178, Loss: 6.812566757202148
INFO:root:Batch 179, Loss: 6.9150614738464355
INFO:root:Batch 180, Loss: 6.915816307067871
INFO:root:Batch 181, Loss: 6.624875545501709
INFO:root:Batch 182, Loss: 6.3682451248168945
INFO:root:Batch 183, Loss: 6.66438627243042
INFO:root:Batch 184, Loss: 6.727199077606201
INFO:root:Batch 185, Loss: 7.255760669708252
INFO:root:Batch 186, Loss: 7.371998310089111
INFO:root:Batch 187, Loss: 7.074219703674316
INFO:root:Batch 188, Loss: 6.480931758880615
INFO:root:Batch 189, Loss: 6.252377033233643
INFO:root:Batch 190, Loss: 7.410807132720947
INFO:root:Batch 191, Loss: 5.606158256530762
INFO:root:Batch 192, Loss: 6.343068599700928
INFO:root:Batch 193, Loss: 6.713686943054199
INFO:root:Batch 194, Loss: 6.452227592468262
INFO:root:Batch 195, Loss: 7.53195858001709
INFO:root:Batch 196, Loss: 6.23884916305542
INFO:root:Batch 197, Loss: 7.156921863555908
INFO:root:Batch 198, Loss: 6.88155460357666
INFO:root:Batch 199, Loss: 6.3460693359375
INFO:root:Batch 200, Loss: 6.435252666473389
INFO:root:Batch 201, Loss: 6.537375450134277
INFO:root:Batch 202, Loss: 6.918193817138672
INFO:root:Batch 203, Loss: 7.401131629943848
INFO:root:Batch 204, Loss: 6.083165645599365
INFO:root:Batch 205, Loss: 6.621682167053223
INFO:root:Batch 206, Loss: 6.178293704986572
INFO:root:Batch 207, Loss: 6.099915981292725
INFO:root:Batch 208, Loss: 6.961269855499268
INFO:root:Batch 209, Loss: 6.257749080657959
INFO:root:Batch 210, Loss: 6.328829765319824
INFO:root:Batch 211, Loss: 6.385096073150635
INFO:root:Batch 212, Loss: 6.7813262939453125
INFO:root:Batch 213, Loss: 5.97446870803833
INFO:root:Batch 214, Loss: 6.556040287017822
INFO:root:Batch 215, Loss: 6.231971263885498
INFO:root:Batch 216, Loss: 5.570692539215088
INFO:root:Batch 217, Loss: 6.07243013381958
INFO:root:Batch 218, Loss: 6.35262393951416
INFO:root:Batch 219, Loss: 5.815408229827881
INFO:root:Batch 220, Loss: 5.880616188049316
INFO:root:Batch 221, Loss: 5.598609924316406
INFO:root:Batch 222, Loss: 5.8190836906433105
INFO:root:Batch 223, Loss: 5.936490535736084
INFO:root:Batch 224, Loss: 6.490697860717773
INFO:root:Batch 225, Loss: 6.204192638397217
INFO:root:Batch 226, Loss: 6.126330375671387
INFO:root:Batch 227, Loss: 5.949182510375977
INFO:root:Batch 228, Loss: 6.6892499923706055
INFO:root:Batch 229, Loss: 6.181817531585693
INFO:root:Batch 230, Loss: 5.875558853149414
INFO:root:Batch 231, Loss: 5.493182182312012
INFO:root:Batch 232, Loss: 6.207756996154785
INFO:root:Batch 233, Loss: 5.72204065322876
INFO:root:Batch 234, Loss: 5.531212329864502
INFO:root:Batch 235, Loss: 6.031525611877441
INFO:root:Batch 236, Loss: 6.501987934112549
INFO:root:Batch 237, Loss: 5.712753772735596
INFO:root:Batch 238, Loss: 5.973577499389648
INFO:root:Batch 239, Loss: 5.50652551651001
INFO:root:Batch 240, Loss: 5.878456115722656
INFO:root:Batch 241, Loss: 5.60429048538208
INFO:root:Batch 242, Loss: 6.005257606506348
INFO:root:Batch 243, Loss: 6.1019606590271
INFO:root:Batch 244, Loss: 5.6879143714904785
INFO:root:Batch 245, Loss: 6.842111587524414
INFO:root:Batch 246, Loss: 5.9641218185424805
INFO:root:Batch 247, Loss: 6.106744289398193
INFO:root:Batch 248, Loss: 6.055281639099121
INFO:root:Batch 249, Loss: 5.638812065124512
INFO:root:Batch 250, Loss: 5.767343044281006
INFO:root:Batch 251, Loss: 5.845043182373047
INFO:root:Batch 252, Loss: 6.268635272979736
INFO:root:Batch 253, Loss: 5.816151142120361
INFO:root:Batch 254, Loss: 6.245066165924072
INFO:root:Batch 255, Loss: 6.488265514373779
INFO:root:Batch 256, Loss: 5.631508827209473
INFO:root:Batch 257, Loss: 5.9063401222229
INFO:root:Batch 258, Loss: 6.419537544250488
INFO:root:Batch 259, Loss: 5.739915370941162
INFO:root:Batch 260, Loss: 5.812765598297119
INFO:root:Batch 261, Loss: 6.2296857833862305
