INFO:root:Batch 0, Loss: 10.760013580322266
INFO:root:Batch 78, Loss: 3.088165760040283
INFO:root:Batch 79, Loss: 3.591365337371826
INFO:root:Batch 80, Loss: 3.143954277038574
INFO:root:Batch 81, Loss: 4.483308792114258
INFO:root:Batch 82, Loss: 2.5716280937194824
INFO:root:Batch 83, Loss: 3.9817862510681152
INFO:root:Batch 84, Loss: 3.198744058609009
INFO:root:Batch 85, Loss: 2.825228452682495
INFO:root:Batch 86, Loss: 3.787428855895996
INFO:root:Batch 87, Loss: 2.9289424419403076
INFO:root:Batch 88, Loss: 3.632347822189331
INFO:root:Batch 89, Loss: 3.8029117584228516
INFO:root:Batch 90, Loss: 3.406592607498169
INFO:root:Batch 91, Loss: 3.222655773162842
INFO:root:Batch 92, Loss: 3.7577474117279053
INFO:root:Batch 93, Loss: 3.279797077178955
INFO:root:Batch 94, Loss: 2.4611659049987793
INFO:root:Batch 95, Loss: 2.908277750015259
INFO:root:Batch 96, Loss: 2.589607000350952
INFO:root:Batch 97, Loss: 2.078049421310425
INFO:root:Batch 98, Loss: 2.958749771118164
INFO:root:Batch 99, Loss: 2.50789737701416
INFO:root:Batch 100, Loss: 2.9461984634399414
INFO:root:Batch 101, Loss: 2.181790351867676
INFO:root:Batch 102, Loss: 2.370077133178711
INFO:root:Batch 103, Loss: 2.344705581665039
INFO:root:Batch 104, Loss: 2.0683438777923584
INFO:root:Batch 105, Loss: 2.5477800369262695
INFO:root:Batch 106, Loss: 3.1177384853363037
INFO:root:Batch 107, Loss: 2.1513888835906982
INFO:root:Batch 108, Loss: 1.8966277837753296
INFO:root:Batch 109, Loss: 1.8856890201568604
INFO:root:Batch 110, Loss: 2.00311541557312
INFO:root:Batch 111, Loss: 2.426182985305786
INFO:root:Batch 112, Loss: 2.5048277378082275
INFO:root:Batch 113, Loss: 2.8621509075164795
INFO:root:Batch 114, Loss: 2.825044631958008
INFO:root:Batch 115, Loss: 2.7961483001708984
INFO:root:Batch 116, Loss: 3.2101287841796875
INFO:root:Batch 117, Loss: 2.832827091217041
INFO:root:Batch 118, Loss: 1.741094946861267
INFO:root:Batch 119, Loss: 3.169973850250244
INFO:root:Batch 120, Loss: 2.817882776260376
INFO:root:Batch 121, Loss: 2.732724189758301
INFO:root:Batch 122, Loss: 2.4206995964050293
INFO:root:Batch 123, Loss: 1.625593662261963
INFO:root:Batch 124, Loss: 2.0916552543640137
INFO:root:Batch 125, Loss: 2.6996493339538574
INFO:root:Batch 126, Loss: 3.9403083324432373
INFO:root:Batch 127, Loss: 2.3028323650360107
INFO:root:Batch 128, Loss: 3.572675943374634
INFO:root:Batch 129, Loss: 2.8957273960113525
INFO:root:Batch 130, Loss: 2.5588505268096924
INFO:root:Batch 131, Loss: 3.01662540435791
INFO:root:Batch 132, Loss: 2.930936336517334
INFO:root:Batch 133, Loss: 1.831520438194275
INFO:root:Batch 134, Loss: 1.7008976936340332
INFO:root:Batch 135, Loss: 2.8689374923706055
INFO:root:Batch 136, Loss: 2.9997048377990723
INFO:root:Batch 137, Loss: 3.165862798690796
INFO:root:Batch 138, Loss: 3.4325358867645264
INFO:root:Batch 139, Loss: 3.059307813644409
INFO:root:Batch 140, Loss: 2.088315963745117
INFO:root:Batch 141, Loss: 3.185483694076538
INFO:root:Batch 142, Loss: 2.5638532638549805
INFO:root:Batch 143, Loss: 1.7010645866394043
INFO:root:Batch 144, Loss: 2.5461716651916504
INFO:root:Batch 145, Loss: 1.9639816284179688
INFO:root:Batch 146, Loss: 2.856917142868042
INFO:root:Batch 147, Loss: 2.909738302230835
INFO:root:Batch 148, Loss: 2.654135227203369
INFO:root:Batch 149, Loss: 2.613847017288208
INFO:root:Batch 150, Loss: 2.7027783393859863
INFO:root:Batch 151, Loss: 2.3041818141937256
INFO:root:Batch 152, Loss: 1.460317611694336
INFO:root:Batch 153, Loss: 2.6690919399261475
INFO:root:Batch 154, Loss: 1.6379023790359497
INFO:root:Batch 155, Loss: 2.3934502601623535
INFO:root:Batch 156, Loss: 3.4146108627319336
INFO:root:Batch 157, Loss: 3.336230516433716
INFO:root:Batch 158, Loss: 2.6419055461883545
INFO:root:Batch 159, Loss: 2.844369649887085
INFO:root:Batch 160, Loss: 2.8870816230773926
INFO:root:Batch 161, Loss: 2.3094754219055176
INFO:root:Batch 162, Loss: 1.9171894788742065
INFO:root:Batch 163, Loss: 1.468191385269165
INFO:root:Batch 164, Loss: 1.5319068431854248
INFO:root:Batch 165, Loss: 2.363388776779175
INFO:root:Batch 166, Loss: 1.6989171504974365
INFO:root:Batch 167, Loss: 2.1703572273254395
INFO:root:Batch 168, Loss: 2.4657859802246094
INFO:root:Batch 169, Loss: 3.1485769748687744
INFO:root:Batch 170, Loss: 2.5642237663269043
INFO:root:Batch 171, Loss: 2.485525131225586
INFO:root:Batch 172, Loss: 2.3338332176208496
INFO:root:Batch 173, Loss: 2.990042209625244
INFO:root:Batch 174, Loss: 1.8642984628677368
INFO:root:Batch 175, Loss: 3.1054790019989014
INFO:root:Batch 176, Loss: 2.80894136428833
INFO:root:Batch 177, Loss: 3.0344128608703613
INFO:root:Batch 178, Loss: 2.367558002471924
INFO:root:Batch 179, Loss: 2.58332896232605
INFO:root:Batch 180, Loss: 2.621427536010742
INFO:root:Batch 181, Loss: 2.1214113235473633
INFO:root:Batch 182, Loss: 1.7263373136520386
INFO:root:Batch 183, Loss: 2.2492756843566895
INFO:root:Batch 184, Loss: 2.3709845542907715
INFO:root:Batch 185, Loss: 3.2997615337371826
INFO:root:Batch 186, Loss: 3.5015311241149902
INFO:root:Batch 187, Loss: 3.043698787689209
INFO:root:Batch 188, Loss: 2.0557005405426025
INFO:root:Batch 189, Loss: 1.7168937921524048
INFO:root:Batch 190, Loss: 3.6461033821105957
INFO:root:Batch 191, Loss: 0.7242586016654968
INFO:root:Batch 192, Loss: 1.953538179397583
INFO:root:Batch 193, Loss: 2.542787551879883
INFO:root:Batch 194, Loss: 2.1557071208953857
INFO:root:Batch 195, Loss: 3.9870944023132324
INFO:root:Batch 196, Loss: 1.8444994688034058
INFO:root:Batch 197, Loss: 3.380373239517212
INFO:root:Batch 198, Loss: 2.921175241470337
INFO:root:Batch 199, Loss: 2.0884835720062256
INFO:root:Batch 200, Loss: 2.259270429611206
INFO:root:Batch 201, Loss: 2.458883762359619
INFO:root:Batch 202, Loss: 3.0718116760253906
INFO:root:Batch 203, Loss: 3.853813886642456
INFO:root:Batch 204, Loss: 1.786910057067871
INFO:root:Batch 205, Loss: 2.6522557735443115
INFO:root:Batch 206, Loss: 1.987140417098999
INFO:root:Batch 207, Loss: 1.8753396272659302
INFO:root:Batch 208, Loss: 3.225355863571167
INFO:root:Batch 209, Loss: 2.1892642974853516
INFO:root:Batch 210, Loss: 2.295241355895996
INFO:root:Batch 211, Loss: 2.396829605102539
INFO:root:Batch 212, Loss: 3.004141092300415
INFO:root:Batch 213, Loss: 1.8109867572784424
INFO:root:Batch 214, Loss: 2.679964780807495
INFO:root:Batch 215, Loss: 2.2367992401123047
INFO:root:Batch 216, Loss: 1.2473138570785522
INFO:root:Batch 217, Loss: 2.0492947101593018
INFO:root:Batch 218, Loss: 2.472398519515991
INFO:root:Batch 219, Loss: 1.6764005422592163
INFO:root:Batch 220, Loss: 1.7934767007827759
INFO:root:Batch 221, Loss: 1.392451286315918
INFO:root:Batch 222, Loss: 1.7088598012924194
INFO:root:Batch 223, Loss: 1.9379030466079712
INFO:root:Batch 224, Loss: 2.773512125015259
INFO:root:Batch 225, Loss: 2.364353656768799
INFO:root:Batch 226, Loss: 2.266759157180786
INFO:root:Batch 227, Loss: 2.03078556060791
INFO:root:Batch 228, Loss: 3.1820318698883057
INFO:root:Batch 229, Loss: 2.415944814682007
INFO:root:Batch 230, Loss: 1.9618356227874756
INFO:root:Batch 231, Loss: 1.4117674827575684
INFO:root:Batch 232, Loss: 2.4909250736236572
INFO:root:Batch 233, Loss: 1.805039882659912
INFO:root:Batch 234, Loss: 1.4865328073501587
INFO:root:Batch 235, Loss: 2.2827038764953613
INFO:root:Batch 236, Loss: 2.9830188751220703
INFO:root:Batch 237, Loss: 1.8233245611190796
INFO:root:Batch 238, Loss: 2.21018385887146
INFO:root:Batch 239, Loss: 1.5825982093811035
INFO:root:Batch 240, Loss: 2.1171255111694336
INFO:root:Batch 241, Loss: 1.733362078666687
INFO:root:Batch 242, Loss: 2.3696861267089844
INFO:root:Batch 243, Loss: 2.4810333251953125
INFO:root:Batch 244, Loss: 1.8878309726715088
INFO:root:Batch 245, Loss: 3.5649452209472656
INFO:root:Batch 246, Loss: 2.2871947288513184
INFO:root:Batch 247, Loss: 2.531977415084839
INFO:root:Batch 248, Loss: 2.4710910320281982
INFO:root:Batch 249, Loss: 1.9152206182479858
INFO:root:Batch 250, Loss: 2.1325883865356445
INFO:root:Batch 251, Loss: 2.1836202144622803
INFO:root:Batch 252, Loss: 2.831362009048462
INFO:root:Batch 253, Loss: 2.182724714279175
INFO:root:Batch 254, Loss: 2.8329665660858154
INFO:root:Batch 255, Loss: 3.1767516136169434
INFO:root:Batch 256, Loss: 1.9779685735702515
INFO:root:Batch 257, Loss: 2.340758800506592
INFO:root:Batch 258, Loss: 3.2558906078338623
INFO:root:Batch 259, Loss: 2.1520955562591553
INFO:root:Batch 260, Loss: 2.290088415145874
INFO:root:Batch 261, Loss: 2.8866376876831055
INFO:root:Batch 262, Loss: 1.6895263195037842
INFO:root:Batch 263, Loss: 1.396499514579773
INFO:root:Batch 264, Loss: 2.9992032051086426
INFO:root:Batch 265, Loss: 1.9459842443466187
INFO:root:Batch 266, Loss: 1.743069052696228
INFO:root:Batch 267, Loss: 2.4108405113220215
INFO:root:Batch 268, Loss: 1.884238839149475
INFO:root:Batch 269, Loss: 1.6472095251083374
INFO:root:Batch 270, Loss: 2.234365463256836
INFO:root:Batch 271, Loss: 1.99347722530365
INFO:root:Batch 272, Loss: 2.3973612785339355
INFO:root:Batch 273, Loss: 2.0092225074768066
INFO:root:Batch 274, Loss: 2.2376692295074463
INFO:root:Batch 275, Loss: 2.9227168560028076
INFO:root:Batch 276, Loss: 1.7249137163162231
INFO:root:Batch 277, Loss: 2.665299892425537
INFO:root:Batch 278, Loss: 1.525961995124817
INFO:root:Batch 279, Loss: 2.4157555103302
INFO:root:Batch 280, Loss: 1.5750961303710938
INFO:root:Batch 281, Loss: 2.4634790420532227
INFO:root:Batch 282, Loss: 1.7981632947921753
INFO:root:Batch 283, Loss: 2.0635738372802734
INFO:root:Batch 284, Loss: 2.009331464767456
INFO:root:Batch 285, Loss: 2.1769139766693115
INFO:root:Batch 286, Loss: 2.6291308403015137
INFO:root:Batch 287, Loss: 2.0898048877716064
INFO:root:Batch 288, Loss: 2.5269808769226074
INFO:root:Batch 289, Loss: 2.3874313831329346
INFO:root:Batch 290, Loss: 1.9849810600280762
INFO:root:Batch 291, Loss: 2.192227840423584
INFO:root:Batch 292, Loss: 2.1993939876556396
INFO:root:Batch 293, Loss: 1.4081705808639526
INFO:root:Batch 294, Loss: 2.331848621368408
INFO:root:Batch 295, Loss: 2.5071210861206055
INFO:root:Batch 296, Loss: 2.258293867111206
INFO:root:Batch 297, Loss: 2.012885332107544
INFO:root:Batch 298, Loss: 2.895908832550049
INFO:root:Batch 299, Loss: 2.4342851638793945
INFO:root:Batch 300, Loss: 2.9052224159240723
INFO:root:Batch 301, Loss: 2.069551467895508
INFO:root:Batch 302, Loss: 2.0365097522735596
INFO:root:Batch 303, Loss: 1.4302270412445068
INFO:root:Batch 304, Loss: 2.9594175815582275
INFO:root:Batch 305, Loss: 1.9892348051071167
INFO:root:Batch 306, Loss: 2.1561405658721924
INFO:root:Batch 307, Loss: 2.023841142654419
INFO:root:Batch 308, Loss: 2.1185877323150635
INFO:root:Batch 309, Loss: 2.2552692890167236
INFO:root:Batch 310, Loss: 1.4645590782165527
INFO:root:Batch 311, Loss: 2.2516417503356934
INFO:root:Batch 312, Loss: 1.875069260597229
INFO:root:Batch 313, Loss: 2.1907639503479004
INFO:root:Batch 314, Loss: 2.8177437782287598
INFO:root:Batch 315, Loss: 2.0239012241363525
INFO:root:Batch 316, Loss: 2.077622890472412
INFO:root:Batch 317, Loss: 2.52834415435791
INFO:root:Batch 318, Loss: 1.6446951627731323
INFO:root:Batch 319, Loss: 1.8613289594650269
INFO:root:Batch 320, Loss: 2.5453619956970215
INFO:root:Batch 321, Loss: 1.4908655881881714
INFO:root:Batch 322, Loss: 1.4538465738296509
INFO:root:Batch 323, Loss: 2.0849318504333496
INFO:root:Batch 324, Loss: 2.4735450744628906
INFO:root:Batch 325, Loss: 1.8374223709106445
INFO:root:Batch 326, Loss: 2.0465071201324463
INFO:root:Batch 327, Loss: 1.6733499765396118
INFO:root:Batch 328, Loss: 2.933605194091797
INFO:root:Batch 329, Loss: 2.266108274459839
INFO:root:Batch 330, Loss: 1.7613892555236816
INFO:root:Batch 331, Loss: 2.0023319721221924
INFO:root:Batch 332, Loss: 2.020015001296997
INFO:root:Batch 333, Loss: 1.802016019821167
INFO:root:Batch 334, Loss: 1.9477218389511108
INFO:root:Batch 335, Loss: 2.1143641471862793
INFO:root:Batch 336, Loss: 1.543929934501648
INFO:root:Batch 337, Loss: 2.407778024673462
INFO:root:Batch 338, Loss: 2.898421049118042
INFO:root:Batch 339, Loss: 2.5610251426696777
INFO:root:Batch 340, Loss: 2.722602367401123
INFO:root:Batch 341, Loss: 1.866220235824585
INFO:root:Batch 342, Loss: 2.3765201568603516
INFO:root:Batch 343, Loss: 2.304853916168213
INFO:root:Batch 344, Loss: 1.234627604484558
INFO:root:Batch 345, Loss: 2.881620168685913
INFO:root:Batch 346, Loss: 1.9066874980926514
INFO:root:Batch 347, Loss: 2.2456257343292236
INFO:root:Batch 348, Loss: 2.0811336040496826
INFO:root:Batch 349, Loss: 1.776002049446106
INFO:root:Batch 350, Loss: 1.4429858922958374
INFO:root:Batch 351, Loss: 1.9880194664001465
INFO:root:Batch 352, Loss: 2.350503921508789
INFO:root:Batch 353, Loss: 1.5194146633148193
INFO:root:Batch 354, Loss: 2.2900543212890625
INFO:root:Batch 355, Loss: 1.1713595390319824
INFO:root:Batch 356, Loss: 1.7097363471984863
INFO:root:Batch 357, Loss: 2.1343085765838623
INFO:root:Batch 358, Loss: 2.5934715270996094
INFO:root:Batch 359, Loss: 3.4003868103027344
INFO:root:Batch 360, Loss: 1.8152811527252197
INFO:root:Batch 361, Loss: 2.095203161239624
INFO:root:Batch 362, Loss: 2.4279520511627197
INFO:root:Batch 363, Loss: 2.1354308128356934
INFO:root:Batch 364, Loss: 1.2975136041641235
INFO:root:Batch 365, Loss: 2.187281370162964
INFO:root:Batch 366, Loss: 2.477177858352661
INFO:root:Batch 367, Loss: 2.604034900665283
INFO:root:Batch 368, Loss: 1.7512454986572266
INFO:root:Batch 369, Loss: 1.7360798120498657
INFO:root:Batch 370, Loss: 2.6137442588806152
INFO:root:Batch 371, Loss: 1.9630838632583618
INFO:root:Batch 372, Loss: 2.1308672428131104
INFO:root:Batch 373, Loss: 1.7350143194198608
INFO:root:Batch 374, Loss: 2.0904431343078613
INFO:root:Batch 375, Loss: 2.202751636505127
INFO:root:Batch 376, Loss: 1.9518404006958008
INFO:root:Batch 377, Loss: 2.1709117889404297
INFO:root:Batch 378, Loss: 1.8088576793670654
INFO:root:Batch 379, Loss: 1.8614931106567383
INFO:root:Batch 380, Loss: 1.4250439405441284
INFO:root:Batch 381, Loss: 2.428558111190796
INFO:root:Batch 382, Loss: 1.6162655353546143
INFO:root:Batch 383, Loss: 1.9859671592712402
INFO:root:Batch 384, Loss: 2.566702365875244
INFO:root:Batch 385, Loss: 1.8147857189178467
INFO:root:Batch 386, Loss: 1.844328761100769
INFO:root:Batch 387, Loss: 2.0278635025024414
INFO:root:Batch 388, Loss: 2.802666664123535
INFO:root:Batch 389, Loss: 2.8159189224243164
INFO:root:Batch 390, Loss: 2.4042911529541016
INFO:root:Batch 391, Loss: 1.9906408786773682
INFO:root:Batch 392, Loss: 1.9391303062438965
INFO:root:Batch 393, Loss: 2.490098237991333
INFO:root:Batch 394, Loss: 2.570424795150757
INFO:root:Batch 395, Loss: 1.6171362400054932
INFO:root:Batch 396, Loss: 2.989471673965454
INFO:root:Batch 397, Loss: 2.4695305824279785
INFO:root:Batch 398, Loss: 1.1952741146087646
INFO:root:Batch 399, Loss: 1.5280150175094604
INFO:root:Batch 400, Loss: 1.180977463722229
INFO:root:Batch 401, Loss: 1.7085843086242676
INFO:root:Batch 402, Loss: 2.552476406097412
INFO:root:Batch 403, Loss: 2.0755972862243652
INFO:root:Batch 404, Loss: 1.8714174032211304
INFO:root:Batch 405, Loss: 1.8093739748001099
INFO:root:Batch 406, Loss: 2.579756259918213
INFO:root:Batch 407, Loss: 1.9289487600326538
INFO:root:Batch 408, Loss: 2.0952906608581543
INFO:root:Batch 409, Loss: 2.367873430252075
INFO:root:Batch 410, Loss: 1.876474142074585
INFO:root:Batch 411, Loss: 1.5454375743865967
INFO:root:Batch 412, Loss: 2.078460931777954
INFO:root:Batch 413, Loss: 1.2472634315490723
INFO:root:Batch 414, Loss: 2.065347671508789
INFO:root:Batch 415, Loss: 1.559667944908142
INFO:root:Batch 416, Loss: 1.574052333831787
INFO:root:Batch 417, Loss: 2.2797250747680664
INFO:root:Batch 418, Loss: 2.542665958404541
INFO:root:Batch 419, Loss: 1.4881867170333862
INFO:root:Batch 420, Loss: 1.3643467426300049
INFO:root:Batch 421, Loss: 1.8625304698944092
INFO:root:Batch 422, Loss: 1.9875504970550537
INFO:root:Batch 423, Loss: 2.0553174018859863
INFO:root:Batch 424, Loss: 1.410068392753601
INFO:root:Batch 425, Loss: 1.763995885848999
INFO:root:Batch 426, Loss: 2.5258142948150635
INFO:root:Batch 427, Loss: 2.1412360668182373
INFO:root:Batch 428, Loss: 2.6681597232818604
INFO:root:Batch 429, Loss: 1.3069063425064087
INFO:root:Batch 430, Loss: 1.2849830389022827
INFO:root:Batch 431, Loss: 2.1686911582946777
INFO:root:Batch 432, Loss: 1.512904167175293
INFO:root:Batch 433, Loss: 2.043156623840332
INFO:root:Batch 434, Loss: 2.1071717739105225
INFO:root:Batch 435, Loss: 1.9567312002182007
INFO:root:Batch 436, Loss: 2.5797483921051025
INFO:root:Batch 437, Loss: 1.9816687107086182
INFO:root:Batch 438, Loss: 2.8456740379333496
INFO:root:Batch 439, Loss: 2.2398133277893066
INFO:root:Batch 440, Loss: 2.5104503631591797
INFO:root:Batch 441, Loss: 1.594328761100769
INFO:root:Batch 442, Loss: 1.5796258449554443
INFO:root:Batch 443, Loss: 1.5908048152923584
INFO:root:Batch 444, Loss: 2.0422394275665283
INFO:root:Batch 445, Loss: 2.2644097805023193
INFO:root:Batch 446, Loss: 1.6523600816726685
INFO:root:Batch 447, Loss: 1.9025944471359253
INFO:root:Batch 448, Loss: 1.8991479873657227
INFO:root:Batch 449, Loss: 1.889355182647705
INFO:root:Batch 450, Loss: 2.4341514110565186
INFO:root:Batch 451, Loss: 1.8436654806137085
INFO:root:Batch 452, Loss: 1.924142837524414
INFO:root:Batch 453, Loss: 1.6856154203414917
INFO:root:Batch 454, Loss: 2.061487913131714
INFO:root:Batch 455, Loss: 2.033236503601074
INFO:root:Batch 456, Loss: 2.182076930999756
INFO:root:Batch 457, Loss: 2.162409543991089
INFO:root:Batch 458, Loss: 2.249804735183716
INFO:root:Batch 459, Loss: 3.0836548805236816
INFO:root:Batch 460, Loss: 2.1196508407592773
INFO:root:Batch 461, Loss: 2.2044336795806885
INFO:root:Batch 462, Loss: 2.203125476837158
INFO:root:Batch 463, Loss: 1.4739066362380981
INFO:root:Batch 464, Loss: 1.9118386507034302
INFO:root:Batch 465, Loss: 1.6649516820907593
INFO:root:Batch 466, Loss: 1.9660725593566895
INFO:root:Batch 467, Loss: 1.6319077014923096
INFO:root:Batch 468, Loss: 2.2027390003204346
INFO:root:Batch 469, Loss: 2.1289587020874023
INFO:root:Batch 470, Loss: 1.7359089851379395
INFO:root:Batch 471, Loss: 1.6156572103500366
INFO:root:Batch 472, Loss: 1.5760000944137573
INFO:root:Batch 473, Loss: 2.4016618728637695
INFO:root:Batch 474, Loss: 1.648776888847351
INFO:root:Batch 475, Loss: 1.4041283130645752
INFO:root:Batch 476, Loss: 1.7254480123519897
INFO:root:Batch 477, Loss: 1.1731271743774414
INFO:root:Batch 478, Loss: 1.9192966222763062
INFO:root:Batch 479, Loss: 1.2643578052520752
INFO:root:Batch 480, Loss: 1.7619562149047852
INFO:root:Batch 481, Loss: 2.372901201248169
INFO:root:Batch 482, Loss: 1.2813688516616821
INFO:root:Batch 483, Loss: 1.9107959270477295
INFO:root:Batch 484, Loss: 2.0079877376556396
INFO:root:Batch 485, Loss: 1.910714030265808
INFO:root:Batch 486, Loss: 1.5309855937957764
INFO:root:Batch 487, Loss: 1.533209204673767
INFO:root:Batch 488, Loss: 1.8722453117370605
INFO:root:Batch 489, Loss: 1.4732060432434082
INFO:root:Batch 490, Loss: 1.5269795656204224
INFO:root:Batch 491, Loss: 1.8528097867965698
INFO:root:Batch 492, Loss: 2.514249563217163
INFO:root:Batch 493, Loss: 2.1016998291015625
INFO:root:Batch 494, Loss: 3.3998196125030518
INFO:root:Batch 495, Loss: 1.813543677330017
INFO:root:Batch 496, Loss: 1.8960148096084595
INFO:root:Batch 497, Loss: 1.9210397005081177
INFO:root:Batch 498, Loss: 2.6206653118133545
INFO:root:Batch 499, Loss: 1.3367869853973389
INFO:root:Batch 500, Loss: 2.2169744968414307
INFO:root:Batch 501, Loss: 2.7815256118774414
INFO:root:Batch 502, Loss: 1.9554657936096191
INFO:root:Batch 503, Loss: 1.0132858753204346
INFO:root:Batch 504, Loss: 2.177053928375244
INFO:root:Batch 505, Loss: 1.233868956565857
INFO:root:Batch 506, Loss: 2.5016400814056396
INFO:root:Batch 507, Loss: 1.894185185432434
INFO:root:Batch 508, Loss: 1.6483021974563599
INFO:root:Batch 509, Loss: 2.1178488731384277
INFO:root:Batch 510, Loss: 2.1465628147125244
INFO:root:Batch 511, Loss: 1.6215941905975342
INFO:root:Batch 512, Loss: 1.6053082942962646
INFO:root:Batch 513, Loss: 2.190391778945923
INFO:root:Batch 514, Loss: 1.867119550704956
INFO:root:Batch 515, Loss: 2.407820701599121
INFO:root:Batch 516, Loss: 1.964617371559143
INFO:root:Batch 517, Loss: 1.3500657081604004
INFO:root:Batch 518, Loss: 2.399042844772339
INFO:root:Batch 519, Loss: 1.3421868085861206
INFO:root:Batch 520, Loss: 1.4471901655197144
INFO:root:Batch 521, Loss: 1.8167724609375
INFO:root:Batch 522, Loss: 1.5746421813964844
INFO:root:Batch 523, Loss: 1.906669020652771
INFO:root:Batch 524, Loss: 1.7320964336395264
INFO:root:Batch 525, Loss: 2.55975079536438
INFO:root:Batch 526, Loss: 2.8310439586639404
INFO:root:Batch 527, Loss: 1.405597448348999
INFO:root:Batch 528, Loss: 2.606351613998413
INFO:root:Batch 529, Loss: 1.5420507192611694
INFO:root:Batch 530, Loss: 0.6410572528839111
INFO:root:Batch 531, Loss: 1.5832390785217285
INFO:root:Batch 532, Loss: 3.865351915359497
INFO:root:Batch 533, Loss: 1.732047200202942
INFO:root:Batch 534, Loss: 2.4784138202667236
INFO:root:Batch 535, Loss: 2.115344762802124
INFO:root:Batch 536, Loss: 1.7755967378616333
INFO:root:Batch 537, Loss: 1.9698693752288818
INFO:root:Batch 538, Loss: 1.9570924043655396
INFO:root:Batch 539, Loss: 1.5680198669433594
INFO:root:Batch 540, Loss: 2.0696330070495605
INFO:root:Batch 541, Loss: 1.6697373390197754
INFO:root:Batch 542, Loss: 1.6037113666534424
INFO:root:Batch 543, Loss: 2.1881723403930664
INFO:root:Batch 544, Loss: 1.6014589071273804
INFO:root:Batch 545, Loss: 2.3202996253967285
